"","Html Form","Attachments","Flash content","Html iFrame","HTML content","URLs","External Resources","Javascript","Css","IPs in URLs","@ in URLs","Encoding","label"
"587","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"588","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"589","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"590","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"591","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"592","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"593","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"594","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"595","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"596","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"597","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"598","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"599","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"600","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"601","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"602","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"603","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"604","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"605","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"606","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"607","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"608","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"609","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"610","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"611","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"612","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"613","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"614","False","0","False","False","True","3","0","0","0","False","False","7bit","phish"
"615","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"616","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"617","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"618","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"619","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"620","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"621","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"622","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"623","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"624","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"625","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"626","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"627","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"628","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"629","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"630","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"631","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"632","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"633","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"634","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"635","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"636","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"637","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"638","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"639","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"640","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"641","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"642","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"643","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"644","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"645","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"646","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"647","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"648","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"649","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"650","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"651","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"652","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"653","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"654","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"655","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"656","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"657","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"658","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"659","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"660","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"661","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"662","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"663","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"664","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"665","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"666","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"667","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"668","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"669","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"670","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"671","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"672","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"673","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"674","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"675","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"676","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"677","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"678","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"679","False","0","False","False","True","47","0","0","0","True","False","7bit","phish"
"680","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"681","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"682","False","0","False","False","True","47","0","0","0","False","False","7bit","phish"
"683","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"684","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"685","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"686","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"687","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"688","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"689","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"690","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"691","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"692","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"693","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"694","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"695","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"696","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"697","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"698","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"699","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"700","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"701","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"702","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"703","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"704","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"705","False","0","False","False","True","2","0","0","0","True","False","none","phish"
"706","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"707","False","0","False","False","True","13","4","1","4","False","False","7bit","phish"
"708","True","0","False","False","True","6","0","0","0","True","False","7bit","phish"
"709","False","0","False","False","True","2","0","0","0","False","False","7bit","phish"
"710","False","0","False","False","True","9","0","0","0","False","False","8bit","phish"
"711","True","0","False","False","True","6","0","0","0","True","False","7bit","phish"
"712","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"713","False","0","False","False","True","24","0","1","1","True","False","none","phish"
"714","False","0","False","False","True","15","0","0","0","False","False","8bit","phish"
"715","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"716","False","0","False","False","True","15","0","0","0","False","False","8bit","phish"
"717","False","0","False","False","True","26","0","0","0","False","False","7bit","phish"
"718","False","0","False","False","True","26","0","0","0","False","False","7bit","phish"
"719","False","0","False","False","True","15","0","0","0","False","False","8bit","phish"
"720","False","0","False","False","True","28","0","0","0","False","False","7bit","phish"
"721","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"722","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"723","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"724","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"725","False","0","False","False","True","6","0","0","0","False","False","none","phish"
"726","False","0","False","False","True","26","0","0","0","False","False","7bit","phish"
"727","False","0","False","False","True","5","0","0","3","False","False","none","phish"
"728","True","0","False","False","True","6","0","0","0","False","False","7bit","phish"
"729","False","0","False","False","True","82","0","0","0","True","False","none","phish"
"730","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"731","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"732","False","0","False","False","True","5","0","0","0","True","False","7bit","phish"
"733","False","0","False","False","True","11","0","0","0","False","False","none","phish"
"734","False","0","False","False","True","11","0","0","0","False","False","none","phish"
"735","False","0","False","False","True","11","0","0","0","False","False","none","phish"
"736","False","0","False","False","True","28","0","0","0","True","False","7bit","phish"
"737","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"738","False","0","False","False","True","1","0","0","0","False","False","7bit","phish"
"739","False","0","False","False","True","82","0","0","0","True","False","none","phish"
"740","False","0","False","False","True","5","0","0","0","True","False","7bit","phish"
"741","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"742","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"743","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"744","False","0","False","False","True","82","0","0","0","True","False","none","phish"
"745","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"746","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"747","False","0","False","False","True","1","0","0","0","True","False","none","phish"
"748","False","0","False","False","True","24","0","0","0","False","False","none","phish"
"749","False","0","False","False","True","1","0","0","0","False","False","7bit","phish"
"750","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"751","False","0","False","False","True","1","0","0","0","False","False","7bit","phish"
"752","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"753","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"754","False","0","False","False","True","3","0","0","0","False","False","7bit","phish"
"755","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"756","False","1","False","False","True","10","0","0","0","False","False","none","phish"
"757","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"758","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"759","False","0","False","False","True","6","0","0","0","False","False","7bit","phish"
"760","False","0","False","False","True","2","0","0","0","True","False","none","phish"
"761","False","0","False","False","True","14","0","0","0","True","False","7bit","phish"
"762","False","0","False","False","True","3","0","0","0","True","False","7bit","phish"
"763","False","0","False","False","True","21","0","0","0","False","False","none","phish"
"764","False","0","False","False","True","4","0","0","0","False","False","7bit","phish"
"765","False","0","False","False","True","4","0","0","0","False","False","7bit","phish"
"766","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"767","False","0","False","False","True","7","0","0","0","False","False","none","phish"
"768","False","0","False","False","True","25","0","0","0","False","False","7bit","phish"
"769","False","0","False","False","True","19","1","0","1","False","False","none","phish"
"770","False","0","False","False","True","17","0","0","0","False","False","none","phish"
"771","False","0","False","False","True","14","0","0","0","True","False","7bit","phish"
"772","False","0","False","False","True","18","0","0","0","True","False","7bit","phish"
"773","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"774","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"775","False","0","False","False","True","6","0","0","0","False","False","7bit","phish"
"776","False","0","False","False","True","7","0","0","0","False","False","none","phish"
"777","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"778","False","0","False","False","True","5","0","0","0","False","False","7bit","phish"
"779","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"780","False","0","False","False","True","12","0","0","0","False","False","8bit","phish"
"781","False","0","False","False","True","10","0","0","0","True","False","7bit","phish"
"782","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"783","False","0","False","False","True","9","0","0","0","True","False","7bit","phish"
"784","False","0","False","False","True","34","0","0","0","True","False","none","phish"
"785","False","0","False","False","True","4","0","0","0","False","False","7bit","phish"
"786","False","0","False","False","True","53","0","0","0","False","False","none","phish"
"787","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"788","True","0","False","False","True","6","0","0","0","False","False","7bit","phish"
"789","False","0","False","False","True","4","0","1","5","False","False","none","phish"
"790","False","0","False","False","True","53","0","0","0","False","False","none","phish"
"791","False","0","False","False","True","3","0","0","0","False","False","none","phish"
"792","False","0","False","False","True","3","0","0","0","False","False","none","phish"
"793","False","0","False","False","True","20","0","0","0","False","False","none","phish"
"794","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"795","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"796","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"797","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"798","False","0","False","False","True","9","0","0","0","True","False","7bit","phish"
"799","False","0","False","False","True","16","0","0","0","True","False","none","phish"
"800","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"801","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"802","False","0","False","False","True","3","0","0","0","False","False","none","phish"
"803","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"804","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"805","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"806","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"807","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"808","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"809","False","0","False","False","True","26","0","0","0","False","False","7bit","phish"
"810","False","0","False","False","True","3","0","0","0","True","False","7bit","phish"
"811","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"812","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"813","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"814","False","0","False","False","True","4","1","1","5","False","False","7bit","phish"
"815","False","0","False","False","True","3","0","0","0","False","False","none","phish"
"816","False","0","False","False","True","3","0","0","0","False","False","none","phish"
"817","False","0","False","False","True","3","0","0","0","False","False","none","phish"
"818","False","0","False","False","True","3","0","0","0","False","False","7bit","phish"
"819","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"820","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"821","False","0","False","False","True","3","0","0","0","False","False","7bit","phish"
"822","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"823","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"824","False","0","False","False","True","13","4","1","4","False","False","7bit","phish"
"825","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"826","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"827","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"828","False","0","False","False","True","13","0","0","0","False","False","7bit","phish"
"829","False","0","False","False","True","16","0","0","0","True","False","none","phish"
"830","False","0","False","False","True","3","0","0","0","False","False","none","phish"
"831","False","0","False","False","True","1","0","0","0","False","False","7bit","phish"
"832","False","0","False","False","True","3","0","0","0","False","False","7bit","phish"
"833","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"834","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"835","False","0","False","False","True","8","0","0","0","True","False","none","phish"
"836","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"837","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"838","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"839","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"840","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"841","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"842","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"843","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"844","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"845","False","0","False","False","True","21","0","0","0","False","False","7bit","phish"
"846","False","0","False","False","True","15","0","0","0","False","False","7bit","phish"
"847","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"848","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"849","False","0","False","False","True","2","0","0","0","True","False","none","phish"
"850","False","0","False","False","True","5","0","0","1","False","False","7bit","phish"
"851","False","0","False","False","True","45","0","0","0","True","False","none","phish"
"852","False","0","False","False","True","5","0","0","1","False","False","none","phish"
"853","False","0","False","False","True","5","0","0","1","False","False","none","phish"
"854","False","0","False","False","True","15","0","0","0","False","False","8bit","phish"
"855","False","0","False","False","True","15","0","0","0","False","False","8bit","phish"
"856","False","0","False","False","True","5","0","0","1","False","False","7bit","phish"
"857","False","0","False","False","True","13","0","0","0","False","False","none","phish"
"858","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"859","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"860","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"861","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"862","False","0","False","False","True","13","0","0","0","True","False","7bit","phish"
"863","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"864","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"865","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"866","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"867","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"868","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"869","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"870","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"871","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"872","False","0","False","False","True","2","0","0","0","True","False","none","phish"
"873","False","0","False","False","True","51","0","1","0","True","False","7bit","phish"
"874","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"875","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"876","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"877","False","0","False","False","True","48","0","0","0","True","False","none","phish"
"878","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"879","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"880","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"881","False","0","False","False","True","2","0","0","0","True","False","none","phish"
"882","False","1","False","False","True","0","0","0","0","False","False","none","phish"
"883","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"884","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"885","False","0","False","False","True","48","0","0","0","False","False","none","phish"
"886","False","0","False","False","True","11","0","0","0","True","False","none","phish"
"887","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"888","False","0","False","False","True","59","0","0","0","False","False","none","phish"
"889","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"890","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"891","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"892","True","0","False","False","True","7","0","0","0","False","False","none","phish"
"893","False","0","False","False","True","3","0","0","0","False","False","8bit","phish"
"894","False","0","False","False","True","1","0","0","0","True","False","none","phish"
"895","False","0","False","False","True","60","0","0","0","True","False","none","phish"
"896","False","0","False","False","True","44","0","0","0","False","False","none","phish"
"897","False","0","False","False","True","44","0","0","0","False","False","none","phish"
"898","False","0","False","False","True","2","0","0","0","False","False","7bit","phish"
"899","False","0","False","False","True","2","0","0","0","False","False","quoted-printable","phish"
"900","False","0","False","False","True","48","0","0","0","False","False","none","phish"
"901","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"902","False","0","False","False","True","1","0","0","0","False","False","7bit","phish"
"903","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"904","False","0","False","False","True","24","0","0","0","True","False","7bit","phish"
"905","False","0","False","False","True","6","0","0","0","False","False","none","phish"
"906","False","0","False","False","True","4","1","1","5","False","False","7bit","phish"
"907","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"908","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"909","False","0","False","False","True","7","0","0","0","False","False","7bit","phish"
"910","False","0","False","False","True","6","0","0","0","False","False","none","phish"
"911","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"912","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"913","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"914","False","0","False","False","True","51","0","1","0","False","False","7bit","phish"
"915","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"916","False","0","False","False","True","6","0","0","0","False","False","none","phish"
"917","False","0","False","False","True","5","0","0","0","True","False","7bit","phish"
"918","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"919","False","0","False","False","True","2","0","0","0","True","False","none","phish"
"920","False","0","False","False","True","4","0","0","0","False","False","7bit","phish"
"921","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"922","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"923","True","0","False","False","True","5","0","0","0","False","False","none","phish"
"924","False","0","False","False","True","2","0","0","0","False","False","7bit","phish"
"925","False","0","False","False","True","2","0","0","0","True","False","none","phish"
"926","False","0","False","False","True","5","0","0","0","False","False","7bit","phish"
"927","False","0","False","False","True","8","0","0","0","False","False","8bit\r\n","phish"
"928","False","0","False","False","True","60","0","0","0","True","False","none","phish"
"929","False","0","False","False","True","9","0","0","0","True","False","none","phish"
"930","False","0","False","False","True","6","0","0","0","False","False","none","phish"
"931","False","0","False","False","True","3","0","0","0","False","False","8bit","phish"
"932","False","0","False","False","True","3","0","0","0","False","False","8bit","phish"
"933","False","0","False","False","True","3","0","0","0","False","False","8bit","phish"
"934","False","0","False","False","True","5","0","0","0","True","False","7bit","phish"
"935","False","0","False","False","True","51","0","1","0","False","False","7bit","phish"
"936","False","0","False","False","True","12","0","0","0","False","False","7bit","phish"
"937","False","0","False","False","True","19","0","0","0","True","False","none","phish"
"938","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"939","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"940","False","0","False","False","True","13","0","0","0","False","False","8bit","phish"
"941","False","0","False","False","True","51","0","1","0","False","False","7bit","phish"
"942","False","0","False","False","True","60","0","0","0","True","False","none","phish"
"943","False","0","False","False","True","51","0","1","0","False","False","7bit","phish"
"944","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"945","False","0","False","False","True","5","0","0","0","False","False","7bit","phish"
"946","False","0","False","False","True","12","0","0","0","True","False","none","phish"
"947","False","0","False","False","True","5","0","0","0","False","False","none","phish"
"948","False","0","False","False","True","5","0","0","0","False","False","none","phish"
"949","False","0","False","False","True","5","0","0","0","False","False","none","phish"
"950","False","0","False","False","True","21","0","1","0","True","False","7bit","phish"
"951","False","0","False","False","True","2","0","0","0","False","False","7bit","phish"
"952","False","0","False","False","True","10","0","0","0","True","False","none","phish"
"953","False","0","False","False","True","10","0","0","0","True","False","none","phish"
"954","False","0","False","False","True","53","0","0","0","False","False","7bit","phish"
"955","False","0","False","False","True","8","0","0","0","False","False","8bit\r\n","phish"
"956","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"957","False","0","False","False","True","5","0","0","0","False","False","none","phish"
"958","False","0","False","False","True","5","0","0","0","False","False","none","phish"
"959","False","0","False","False","True","8","0","0","0","False","False","8bit\r\n","phish"
"960","False","0","False","False","True","11","0","0","0","False","False","7bit","phish"
"961","False","0","False","False","True","4","0","0","0","False","False","8bit","phish"
"962","False","0","False","False","True","11","0","0","0","False","False","none","phish"
"963","False","0","False","False","True","11","0","0","0","False","False","none","phish"
"964","False","0","False","False","True","4","0","0","0","False","False","7bit","phish"
"965","False","0","False","False","True","51","0","1","0","False","False","7bit","phish"
"966","False","0","False","False","True","11","0","0","0","False","False","none","phish"
"967","False","0","False","False","True","11","0","0","0","False","False","none","phish"
"968","False","0","False","False","True","4","0","0","0","False","False","8bit","phish"
"969","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"970","False","0","False","False","True","19","0","0","0","False","False","none","phish"
"971","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"972","False","0","False","False","True","10","0","0","0","True","False","none","phish"
"973","False","0","False","False","True","10","0","0","0","True","False","none","phish"
"974","False","0","False","False","True","10","0","0","0","True","False","none","phish"
"975","False","0","False","False","True","53","0","0","0","True","False","7bit","phish"
"976","False","0","False","False","True","49","0","0","0","False","False","none","phish"
"977","True","0","False","False","True","7","0","0","0","False","False","none","phish"
"978","False","0","False","False","True","19","0","0","0","True","False","none","phish"
"979","True","0","False","False","True","7","0","0","0","False","False","none","phish"
"980","False","0","False","False","True","8","0","0","0","False","False","8bit\r\n","phish"
"981","False","0","False","False","True","7","0","0","0","False","False","7bit","phish"
"982","False","0","False","False","True","51","0","1","0","False","False","7bit","phish"
"983","False","0","False","False","True","4","0","0","0","False","False","8bit","phish"
"984","False","0","False","False","True","6","0","0","0","False","False","none","phish"
"985","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"986","False","0","False","False","True","15","0","0","0","True","False","7bit","phish"
"987","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"988","False","0","False","False","True","1","0","0","0","False","False","none","phish"
"989","False","0","False","False","True","64","0","0","0","False","False","7bit","phish"
"990","False","0","False","False","True","16","0","0","0","True","False","8bit","phish"
"991","False","0","False","False","True","2","0","0","0","False","False","7bit","phish"
"992","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"993","False","0","False","False","True","7","0","0","0","False","False","7bit","phish"
"994","False","0","False","False","True","2","0","0","0","False","False","7bit","phish"
"995","False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","phish"
"996","True","0","False","False","True","9","0","0","0","True","False","none","phish"
"997","False","0","False","False","True","2","0","0","0","False","False","7bit","phish"
"998","False","0","False","False","True","81","0","0","0","False","False","none","phish"
"999","False","0","False","False","True","6","0","0","0","False","False","none","phish"
"1000","False","0","False","False","True","37","0","0","0","False","False","none","phish"
"1001","False","0","False","False","True","2","0","0","0","False","False","none","phish"
"1002","True","0","False","False","True","9","0","0","0","True","False","none","phish"
"1003","False","0","False","False","True","36","0","0","0","True","False","7bit","phish"
"1004","False","0","False","False","True","18","0","0","0","True","False","7bit","phish"
"1005","True","0","False","False","True","9","0","0","0","True","False","none","phish"
"1006","False","0","False","False","True","36","0","0","0","True","False","7bit","phish"
"1007","False","0","True","False","True","44","0","0","0","False","False","7bit","phish"
"1008","True","0","False","False","True","9","0","0","0","True","False","none","phish"
"1009","False","0","False","False","True","48","0","0","0","False","False","none","phish"
"1010","False","0","False","False","True","48","0","0","0","False","False","none","phish"
"1011","False","0","False","False","True","48","0","0","0","False","False","none","phish"
"1012","False","0","False","False","True","4","0","0","0","False","False","none","phish"
"1013","False","0","False","False","True","4","0","0","0","True","False","none","phish"
"1014","False","0","False","False","True","16","0","0","0","False","False","8bit","phish"
"1015","False","0","False","False","True","11","5","1","5","True","False","7bit","phish"
"1016","False","0","False","False","True","5","0","0","0","False","False","none","phish"
"1017","False","0","False","False","True","4","0","0","0","False","False","7bit","phish"
"1018","True","0","False","False","True","13","0","0","0","False","False","none","phish"
"1019","False","0","False","False","True","19","0","0","0","True","False","none","phish"
"1020","False","0","False","False","True","3","0","0","0","True","False","none","phish"
"1021","False","0","False","False","True","5","0","0","0","False","False","none","phish"
"1022","False","0","False","False","True","53","0","0","0","False","False","7bit","phish"
"1023","False","0","False","False","True","10","0","0","0","False","False","none","phish"
"1024","False","0","False","False","True","3","0","0","0","False","False","none","phish"
